Div,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,HST,AST,BOH,BOD,BOA
E0,Birmingham,Arsenal,2,1,9,11,4,5,3.4,3.5,2
E0,Bolton,Everton,3,2,16,10,9,5,1.9,3.4,4
E0,Charlton,Crystal Palace,2,2,8,9,5,6,3,3.5,2.2
E0,Fulham,Norwich,6,0,13,2,9,0,2.8,3.5,2.3
E0,Liverpool,Aston Villa,2,1,15,13,7,4,1.66,3.4,5.5
E0,Man City,Middlesbrough,1,1,10,4,5,3,2.1,3.1,3.6
E0,Newcastle,Chelsea,1,1,8,12,4,7,3.2,3.25,2.2
E0,Southampton,Man United,1,2,11,16,3,8,2.37,3.6,2.62
E0,Tottenham,Blackburn,0,0,11,12,7,8,1.57,3.5,6.5
E0,West Brom,Portsmouth,2,0,9,8,5,2,1.57,3.75,6
